year,psgc10,name_src,province_src,match_method,births,deaths,flag,source
2021,0203106000,Cabagan,ISABELA,cur:exact,617.0,483.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203107000,Cabatuan,ISABELA,cur:exact,376.0,406.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203108000,City of Cauayan,ISABELA,cur:exact,1808.0,1274.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203109000,Cordon,ISABELA,cur:exact,730.0,434.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203110000,Dinapigue,ISABELA,cur:exact,103.0,31.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203111000,Divilacan,ISABELA,cur:exact,47.0,10.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203112000,Echague,ISABELA,cur:exact,1025.0,773.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203113000,Gamu,ISABELA,cur:exact,340.0,268.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203114000,City of Ilagan (Capital),ISABELA,cur:exact,1859.0,1237.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203115000,Jones,ISABELA,cur:exact,511.0,452.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203116000,Luna,ISABELA,cur:exact,195.0,155.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203117000,Maconacon,ISABELA,cur:exact,43.0,30.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203118000,Delfin Albano (Magsaysay),ISABELA,cur:stripped,316.0,299.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203119000,Mallig,ISABELA,cur:exact,399.0,289.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203120000,Naguilian,ISABELA,cur:exact,343.0,290.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203121000,Palanan,ISABELA,cur:exact,214.0,75.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203122000,Quezon,ISABELA,cur:exact,330.0,243.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203123000,Quirino,ISABELA,cur:exact,231.0,220.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203124000,Ramon,ISABELA,cur:exact,832.0,596.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203125000,Reina Mercedes,ISABELA,cur:exact,326.0,239.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203126000,Roxas,ISABELA,cur:exact,887.0,615.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203127000,San Agustin,ISABELA,cur:exact,229.0,209.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203128000,San Guillermo,ISABELA,cur:exact,262.0,124.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203129000,San Isidro,ISABELA,cur:exact,265.0,213.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203130000,San Manuel,ISABELA,cur:exact,405.0,283.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203131000,San Mariano,ISABELA,cur:exact,703.0,367.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203132000,San Mateo,ISABELA,cur:exact,723.0,688.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203133000,San Pablo,ISABELA,cur:exact,283.0,229.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203134000,Santa Maria,ISABELA,cur:exact,362.0,246.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203135000,City of Santiago,ISABELA,cur:exact,2332.0,1494.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203136000,Santo Tomas,ISABELA,cur:exact,255.0,207.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0203137000,Tumauini,ISABELA,cur:exact,870.0,532.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205001000,Ambaguio,NUEVA VIZCAYA,cur:exact,250.0,42.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205002000,Aritao,NUEVA VIZCAYA,cur:exact,550.0,374.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205003000,Bagabag,NUEVA VIZCAYA,cur:exact,506.0,397.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205004000,Bambang,NUEVA VIZCAYA,cur:exact,842.0,544.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205005000,Bayombong (Capital),NUEVA VIZCAYA,cur:exact,1005.0,568.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205006000,Diadi,NUEVA VIZCAYA,cur:exact,262.0,139.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205007000,Dupax del Norte,NUEVA VIZCAYA,cur:exact,431.0,246.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205008000,Dupax del Sur,NUEVA VIZCAYA,cur:exact,274.0,151.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205009000,Kasibu,NUEVA VIZCAYA,cur:exact,745.0,250.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205010000,Kayapa,NUEVA VIZCAYA,cur:exact,405.0,163.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205011000,Quezon,NUEVA VIZCAYA,cur:exact,396.0,170.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205012000,Santa Fe,NUEVA VIZCAYA,cur:exact,257.0,130.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205013000,Solano,NUEVA VIZCAYA,cur:exact,929.0,659.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205014000,Villaverde,NUEVA VIZCAYA,cur:exact,298.0,148.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205015000,Alfonso Castañeda,NUEVA VIZCAYA,cur:exact,74.0,41.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205701000,Aglipay,QUIRINO,cur:exact,427.0,213.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205702000,Cabarroguis (Capital),QUIRINO,cur:exact,498.0,272.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205703000,Diffun,QUIRINO,cur:exact,906.0,440.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205704000,Maddela,QUIRINO,cur:exact,564.0,321.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205705000,Saguday,QUIRINO,cur:exact,222.0,132.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0205706000,Nagtipunan,QUIRINO,cur:exact,425.0,146.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0300801000,Abucay,BATAAN,cur:exact,539.0,462.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0300802000,Bagac,BATAAN,cur:exact,448.0,271.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0300803000,City of Balanga (Capital),BATAAN,cur:exact,1443.0,992.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0300804000,Dinalupihan,BATAAN,cur:exact,1572.0,1043.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0300805000,Hermosa,BATAAN,cur:exact,1039.0,687.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0300806000,Limay,BATAAN,cur:exact,1198.0,669.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0300807000,Mariveles,BATAAN,cur:exact,2029.0,1141.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0300808000,Morong,BATAAN,cur:exact,487.0,271.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0300809000,Orani,BATAAN,cur:exact,1078.0,727.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0300810000,Orion,BATAAN,cur:exact,769.0,558.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0300811000,Pilar,BATAAN,cur:exact,579.0,421.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0300812000,Samal,BATAAN,cur:exact,531.0,394.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301401000,Angat,BULACAN,cur:exact,968.0,585.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301402000,Balagtas (Bigaa),BULACAN,cur:stripped,939.0,760.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301403000,Baliuag,BULACAN,cur:based,2155.0,1648.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301404000,Bocaue,BULACAN,cur:exact,1968.0,1275.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301405000,Bulacan,BULACAN,cur:exact,854.0,870.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301406000,Bustos,BULACAN,cur:exact,1026.0,679.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301407000,Calumpit,BULACAN,cur:exact,1446.0,1192.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301408000,Guiguinto,BULACAN,cur:exact,1341.0,1055.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301409000,Hagonoy,BULACAN,cur:exact,1670.0,1457.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301410000,City of Malolos (Capital),BULACAN,cur:exact,2698.0,2534.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301411000,Marilao,BULACAN,cur:exact,3423.0,1914.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301412000,City of Meycauayan,BULACAN,cur:exact,3065.0,2080.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301413000,Norzagaray,BULACAN,cur:exact,1979.0,1160.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301414000,Obando,BULACAN,cur:exact,613.0,571.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301415000,Pandi,BULACAN,cur:exact,1950.0,1083.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301416000,Paombong,BULACAN,cur:exact,635.0,530.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301417000,Plaridel,BULACAN,cur:exact,1565.0,1140.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301418000,Pulilan,BULACAN,cur:exact,1341.0,936.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301419000,San Ildefonso,BULACAN,cur:exact,1450.0,1105.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301420000,City of San Jose del Monte,BULACAN,cur:exact,8129.0,5138.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301421000,San Miguel,BULACAN,cur:exact,2220.0,1650.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301422000,San Rafael,BULACAN,cur:exact,1209.0,952.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301423000,Santa Maria,BULACAN,cur:exact,3848.0,2529.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0301424000,Doña Remedios Trinidad,BULACAN,cur:exact,430.0,177.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304901000,Aliaga,NUEVA ECIJA,cur:exact,816.0,662.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304902000,Bongabon,NUEVA ECIJA,cur:exact,804.0,654.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304903000,City of Cabanatuan,NUEVA ECIJA,cur:exact,4441.0,3159.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304904000,Cabiao,NUEVA ECIJA,cur:exact,1088.0,793.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304905000,Carranglan,NUEVA ECIJA,cur:exact,396.0,335.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304906000,Cuyapo,NUEVA ECIJA,cur:exact,696.0,772.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304907000,Gabaldon (Bitulok & Sabani),NUEVA ECIJA,cur:stripped,541.0,277.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304908000,City of Gapan,NUEVA ECIJA,cur:exact,1748.0,1257.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304909000,General Mamerto Natividad,NUEVA ECIJA,cur:exact,492.0,467.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304910000,General Tinio (Papaya),NUEVA ECIJA,cur:stripped,706.0,519.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304911000,Guimba,NUEVA ECIJA,cur:exact,1320.0,1338.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304912000,Jaen,NUEVA ECIJA,cur:exact,1018.0,747.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304913000,Laur,NUEVA ECIJA,cur:exact,418.0,305.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304914000,Licab,NUEVA ECIJA,cur:exact,323.0,298.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304915000,Llanera,NUEVA ECIJA,cur:exact,419.0,388.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304916000,Lupao,NUEVA ECIJA,cur:exact,524.0,461.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304917000,Science City of Muñoz,NUEVA ECIJA,cur:exact,885.0,967.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304918000,Nampicuan,NUEVA ECIJA,cur:exact,96.0,145.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304919000,City of Palayan (Capital),NUEVA ECIJA,cur:exact,610.0,352.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304920000,Pantabangan,NUEVA ECIJA,cur:exact,368.0,272.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304921000,Peñaranda,NUEVA ECIJA,cur:exact,393.0,323.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304922000,Quezon,NUEVA ECIJA,cur:exact,466.0,390.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304923000,Rizal,NUEVA ECIJA,cur:exact,604.0,678.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304924000,San Antonio,NUEVA ECIJA,cur:exact,1092.0,860.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304925000,San Isidro,NUEVA ECIJA,cur:exact,570.0,609.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304926000,San Jose City,NUEVA ECIJA,cur:exact,2008.0,1531.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304927000,San Leonardo,NUEVA ECIJA,cur:exact,875.0,727.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304928000,Santa Rosa,NUEVA ECIJA,cur:exact,1067.0,713.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304929000,Santo Domingo,NUEVA ECIJA,cur:exact,651.0,620.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304930000,Talavera,NUEVA ECIJA,cur:exact,1660.0,1373.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304931000,Talugtug,NUEVA ECIJA,cur:exact,278.0,245.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0304932000,Zaragoza,NUEVA ECIJA,cur:exact,669.0,452.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305402000,Apalit,PAMPANGA,cur:exact,1517.0,1045.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305403000,Arayat,PAMPANGA,cur:exact,2161.0,1390.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305404000,Bacolor,PAMPANGA,cur:exact,702.0,344.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305405000,Candaba,PAMPANGA,cur:exact,1667.0,940.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305406000,Floridablanca,PAMPANGA,cur:exact,1709.0,1066.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305407000,Guagua,PAMPANGA,cur:exact,1558.0,1216.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305408000,Lubao,PAMPANGA,cur:exact,2344.0,1500.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305409000,Mabalacat City,PAMPANGA,cur:exact,4238.0,2356.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305410000,Macabebe,PAMPANGA,cur:exact,934.0,688.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305411000,Magalang,PAMPANGA,cur:exact,1757.0,1062.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305412000,Masantol,PAMPANGA,cur:exact,775.0,503.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305413000,Mexico,PAMPANGA,cur:exact,2512.0,1405.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305414000,Minalin,PAMPANGA,cur:exact,638.0,425.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305415000,Porac,PAMPANGA,cur:exact,2317.0,1296.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305416000,City of San Fernando (Capital),PAMPANGA,cur:exact,5107.0,3050.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305417000,San Luis,PAMPANGA,cur:exact,758.0,430.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305418000,San Simon,PAMPANGA,cur:exact,866.0,506.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305419000,Santa Ana,PAMPANGA,cur:exact,748.0,544.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305420000,Santa Rita,PAMPANGA,cur:exact,515.0,521.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305421000,Santo Tomas,PAMPANGA,cur:exact,594.0,451.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0305422000,Sasmuan (Sexmoan),PAMPANGA,cur:stripped,462.0,281.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306901000,Anao,TARLAC,cur:exact,90.0,147.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306902000,Bamban,TARLAC,cur:exact,1049.0,658.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306903000,Camiling,TARLAC,cur:exact,838.0,1033.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306904000,Capas,TARLAC,cur:exact,2259.0,1187.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306905000,Concepcion,TARLAC,cur:exact,2406.0,1602.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306906000,Gerona,TARLAC,cur:exact,825.0,978.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306907000,La Paz,TARLAC,cur:exact,651.0,686.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306908000,Mayantoc,TARLAC,cur:exact,316.0,335.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306909000,Moncada,TARLAC,cur:exact,462.0,655.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306910000,Paniqui,TARLAC,cur:exact,982.0,1160.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306911000,Pura,TARLAC,cur:exact,279.0,259.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306912000,Ramos,TARLAC,cur:exact,197.0,231.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306913000,San Clemente,TARLAC,cur:exact,149.0,139.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306914000,San Manuel,TARLAC,cur:exact,299.0,303.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306915000,Santa Ignacia,TARLAC,cur:exact,508.0,535.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306916000,City of Tarlac (Capital),TARLAC,cur:exact,6369.0,3734.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306917000,Victoria,TARLAC,cur:exact,691.0,783.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0306918000,San Jose,TARLAC,cur:exact,586.0,267.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307101000,Botolan,ZAMBALES,cur:exact,886.0,598.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307102000,Cabangan,ZAMBALES,cur:exact,372.0,264.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307103000,Candelaria,ZAMBALES,cur:exact,446.0,337.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307104000,Castillejos,ZAMBALES,cur:exact,812.0,530.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307105000,Iba (Capital),ZAMBALES,cur:exact,723.0,512.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307106000,Masinloc,ZAMBALES,cur:exact,823.0,506.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307108000,Palauig,ZAMBALES,cur:exact,518.0,341.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307109000,San Antonio,ZAMBALES,cur:exact,377.0,408.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307110000,San Felipe,ZAMBALES,cur:exact,301.0,304.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307111000,San Marcelino,ZAMBALES,cur:exact,445.0,388.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307112000,San Narciso,ZAMBALES,cur:exact,299.0,355.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307113000,Santa Cruz,ZAMBALES,cur:exact,809.0,636.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307114000,Subic,ZAMBALES,cur:exact,1509.0,849.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307701000,Baler (Capital),AURORA,cur:exact,707.0,408.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307702000,Casiguran,AURORA,cur:exact,366.0,177.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307703000,Dilasag,AURORA,cur:exact,231.0,109.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307704000,Dinalungan,AURORA,cur:exact,175.0,88.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307705000,Dingalan,AURORA,cur:exact,384.0,197.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307706000,Dipaculao,AURORA,cur:exact,477.0,260.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307707000,Maria Aurora,AURORA,cur:exact,597.0,363.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0307708000,San Luis,AURORA,cur:exact,423.0,247.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0330100000,CITY OF ANGELES,ZAMBALES,name_unique_national,5999.0,3820.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0331400000,CITY OF OLONGAPO,ZAMBALES,cur:exact,2794.0,2374.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0401001000,Agoncillo,BATANGAS,cur:exact,477.0,357.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0401002000,Alitagtag,BATANGAS,cur:exact,287.0,300.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0401003000,Balayan,BATANGAS,cur:exact,1175.0,1019.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0401004000,Balete,BATANGAS,cur:exact,322.0,206.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0401005000,Batangas City (Capital),BATANGAS,cur:exact,4017.0,3460.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0401006000,Bauan,BATANGAS,cur:exact,1001.0,952.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0401007000,Calaca,BATANGAS,cur:based,1106.0,860.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0401008000,Calatagan,BATANGAS,cur:exact,753.0,607.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0401009000,Cuenca,BATANGAS,cur:exact,420.0,406.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0401010000,Ibaan,BATANGAS,cur:exact,632.0,584.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
2021,0401011000,Laurel,BATANGAS,cur:exact,603.0,394.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
